;;; ONCOPROD RS ;; ONCOPROD PE ;;ONCOPROD SP;;;;;;;;ONCOPROD DF;;;;;;; ONCOPROD ES  ;;
Cï¿½D;CLASSIFICAï¿½ï¿½O FISCAL;ORIGEM;  ICMS 17% ;  ICMS 18% ;  ICMS 17% ;  ICMS 18% ; ICMS 12%; ICMS 17%;CLIENTES GO; ICMS 17,5%; ICMS 18%; CLIENTES SP; CLIENTES SPI; ICMS 20% ; ICMS 12%;   ICMS 17% ;   CLIENTES DF ;   ICMS 17,5% ;   ICMS 18% ;  CLIENTES SPI ; ICMS 20% ; ICMS 12%;ICMS 17%;ICMS 18%
100900;TRIBUTADO;NACIONAL;47,67;47,67;0;48,35;0;0;0;0;0;0;0;0;0;47,67;47,67;48,01;48,35;48,35;49,74;0;47,67;0
101004;TRIBUTADO;NACIONAL;14,91;14,91;0;15,24;0;0;0;0;0;0;0;0;0;14,13;13,27;14,22;14,31;14,31;14,7;0;15,81;0
101007;TRIBUTADO;NACIONAL;19,95;19,95;0;20,4;0;0;0;0;0;0;0;0;0;18,91;17,75;19,03;19,15;19,15;19,67;0;21,16;0
101013;TRIBUTADO;NACIONAL;15;15;0;15,33;0;0;0;0;0;0;0;0;0;14,21;13,34;14,3;14,39;14,39;14,78;0;15,9;0
101031;TRIBUTADO;NACIONAL;10,42;10,42;0;10,52;0;0;0;0;0;0;0;0;0;10,56;9,9;10,63;10,7;10,7;11;0;11,63;0
101032;TRIBUTADO;NACIONAL;15,67;15,67;0;14,02;0;0;0;0;0;0;0;0;0;15,14;14,09;15,25;15,37;15,37;15,85;0;10,81;0
101137;TRIBUTADO;NACIONAL;31,72;31,72;0;32,17;0;0;0;0;0;0;0;0;0;31,72;31,72;31,94;32,17;32,17;33,1;0;31,72;0
101139;TRIBUTADO;NACIONAL;36,29;36,29;0;36,8;0;0;0;0;0;0;0;0;0;36,29;36,29;36,55;36,8;36,8;37,87;0;36,29;0
101275;TRIBUTADO;IMPORTADO;55,25;55,25;0;56,03;0;55,25;0;55,63;56,03;0;0;57,65;0;55,25;55,25;0;56,03;56,03;0;0;55,25;0
101349;TRIBUTADO;NACIONAL;11,88;11,88;0;12,15;0;0;0;0;0;0;0;0;0;11,26;10,57;11,33;11,41;11,41;11,72;0;12,6;0
101471;TRIBUTADO;NACIONAL;13,68;13,68;0;13,81;0;0;0;0;0;0;0;0;0;12,88;12,1;12,97;13,05;13,05;13,4;0;13,5;0
101474;TRIBUTADO;NACIONAL;13,01;13,01;0;13,2;0;0;0;0;0;0;0;0;0;13,01;13,01;13,1;13,2;13,2;13,58;0;13,01;0
101475;TRIBUTADO;NACIONAL;81,34;81,34;0;82,48;0;0;0;0;0;0;0;0;0;81,34;81,34;81,9;82,48;82,48;84,87;0;81,34;0
101502;TRIBUTADO;IMPORTADO;17,81;17,81;0;18,02;0;17,81;0;17,92;18,02;0;0;18,48;0;17,81;17,81;0;18,02;18,02;0;0;17,81;0
101504;TRIBUTADO;NACIONAL;24,22;24,54;0;23,86;0;0;0;0;0;0;0;0;0;22,96;21,5;23,11;23,27;23,27;23,93;0;25,67;0
101627;TRIBUTADO;IMPORTADO;0;0;0;0;0;162,96;0;164;165,05;0;0;169,4;0;165;142,17;0;167,01;167,01;0;0;162,96;0
101644;TRIBUTADO;NACIONAL;8,43;8,43;0;8,54;0;0;0;0;0;0;0;0;0;8,43;8,43;8,48;8,54;8,54;8,75;0;8,43;0
101645;TRIBUTADO;NACIONAL;8,67;8,67;0;8,78;0;0;0;0;0;0;0;0;0;8,67;8,67;8,73;8,78;8,78;9;0;8,67;0
101731;TRIBUTADO;NACIONAL;7,64;7,74;0;7,8;0;0;0;0;0;0;0;0;0;7,24;6,79;7,28;7,33;7,33;7,53;0;8,1;0
101752;TRIBUTADO;NACIONAL;48,35;48,35;0;49,03;0;0;0;0;0;0;0;0;0;48,35;48,35;48,69;49,03;49,03;50,45;0;48,35;0
101948;TRIBUTADO;IMPORTADO;52,62;52,62;0;47,4;0;52,94;0;45,53;45,85;0;0;47,16;0;55,35;46,01;0;56,23;56,23;0;0;45,22;0
101990;TRIBUTADO;NACIONAL;9,45;9,45;0;9,56;0;0;0;0;0;0;0;0;0;9,45;9,45;9,5;9,56;9,56;9,8;0;9,45;0
101991;TRIBUTADO;NACIONAL;16,2;16,2;0;16,4;0;0;0;0;0;0;0;0;0;16,2;16,2;16,3;16,4;16,4;16,81;0;16,2;0
102048;TRIBUTADO;NACIONAL;31,54;31,54;0;31,93;0;0;0;0;0;0;0;0;0;31,54;31,54;31,73;31,93;31,93;32,73;0;31,54;0
102247;TRIBUTADO;NACIONAL;164,23;166,42;0;157,58;0;0;0;0;0;0;0;0;0;155,65;145,93;156,71;157,76;157,76;162,14;0;171,43;0
102430;TRIBUTADO;NACIONAL;13,18;13,18;0;13,34;0;0;0;0;0;0;0;0;0;13,18;13,18;13,26;13,34;13,34;13,68;0;13,18;0
102508;TRIBUTADO;IMPORTADO;49,52;50,16;0;43,54;0;49,52;0;49,74;50,06;0;0;51,4;0;49,85;49,85;0;50,55;50,55;0;0;49,52;0
102509;TRIBUTADO;NACIONAL;57,5;57,5;0;53,33;0;0;0;0;0;0;0;0;0;52,89;49,66;53,23;53,58;53,58;55,03;0;58,65;0
102510;TRIBUTADO;IMPORTADO;51,71;52,39;0;45,47;0;51,61;0;51,95;52,29;0;0;53,68;0;52,06;45,1;0;52,79;52,79;0;0;51,71;0
102511;TRIBUTADO;IMPORTADO;31,13;31,54;0;27,37;0;31,07;0;31,27;31,47;0;0;32,31;0;31,34;27,15;0;31,78;31,78;0;0;31,13;0
102527;TRIBUTADO;NACIONAL;139,48;139,48;0;141,44;0;0;0;0;0;0;0;0;0;139,48;139,48;140,45;141,44;141,44;145,53;0;139,48;0
102683;TRIBUTADO;NACIONAL;156,4;158,48;0;150,06;0;0;0;0;0;0;0;0;0;148,23;138,97;149,23;150,23;150,23;154,41;0;163,25;0
102688;TRIBUTADO;NACIONAL;275,59;279,27;0;264,44;0;0;0;0;0;0;0;0;0;261,19;244,89;262,97;264,73;264,73;272,09;0;287,67;0
102766;TRIBUTADO;NACIONAL;9,4;9,4;0;9,54;0;0;0;0;0;0;0;0;0;9,4;9,4;9,47;9,54;9,54;9,81;0;9,4;0
102814;TRIBUTADO;NACIONAL;132,08;133,7;0;133,7;0;0;0;0;0;0;0;0;0;132,08;132,08;132,88;133,7;133,7;137,04;0;132,08;0
102816;TRIBUTADO;NACIONAL;132,08;133,7;0;133,7;0;0;0;0;0;0;0;0;0;132,08;132,08;132,88;133,7;133,7;137,04;0;132,08;0
102902;TRIBUTADO;NACIONAL;52,25;52,25;0;52,89;0;0;0;0;0;0;0;0;0;52,25;52,25;52,57;52,89;52,89;54,21;0;52,25;0
102904;TRIBUTADO;IMPORTADO;31,22;31,22;0;31,6;0;0;0;0;0;0;0;0;0;31,22;31,22;31,41;31,6;31,6;32,39;0;31,22;0
102906;TRIBUTADO;NACIONAL;43,1;43,62;0;43,62;0;0;0;0;0;0;0;0;0;43,1;43,1;43,36;43,62;43,62;44,71;0;43,1;0
102943;TRIBUTADO;IMPORTADO;19,61;19,87;0;19,29;0;19,54;0;19,67;19,8;0;0;20,41;0;18,65;17,49;0;18,78;18,78;0;0;20,85;0
102958;TRIBUTADO;NACIONAL;10,96;10,96;0;11,1;0;0;0;0;0;0;0;0;0;10,96;10,96;11,03;11,1;11,1;11,38;0;10,96;0
102970;TRIBUTADO;NACIONAL;11,64;11,64;0;11,78;0;0;0;0;0;0;0;0;0;11,64;11,64;11,71;11,78;11,78;12,08;0;11,64;0
102972;TRIBUTADO;NACIONAL;12,87;12,87;0;13,02;0;0;0;0;0;0;0;0;0;12,87;12,87;12,95;13,02;13,02;13,35;0;12,87;0
102974;TRIBUTADO;NACIONAL;14,06;14,06;0;14,23;0;0;0;0;0;0;0;0;0;14,06;14,06;14,15;14,23;14,23;14,59;0;14,06;0
102976;TRIBUTADO;IMPORTADO;16,93;16,93;0;17,13;0;0;0;0;0;0;0;0;0;16,93;16,93;17,03;17,13;17,13;17,56;0;16,93;0
103069;TRIBUTADO;NACIONAL;72,6;73,57;0;73,83;0;0;0;0;0;0;0;0;0;68,81;64,51;69,27;69,74;69,74;71,67;0;75,78;0
103070;TRIBUTADO;NACIONAL;5,68;5,76;0;5,3;0;0;0;0;0;0;0;0;0;5,39;5,05;5,42;5,46;5,46;5,61;0;6,03;0
103075;TRIBUTADO;IMPORTADO;16,53;16,53;0;16,73;0;0;0;0;0;0;0;0;0;16,53;16,53;16,63;16,73;16,73;17,15;0;16,53;0
103076;TRIBUTADO;NACIONAL;27,95;27,95;0;28,29;0;0;0;0;0;0;0;0;0;27,95;27,95;28,12;28,29;28,29;29;0;27,95;0
103109;TRIBUTADO;IMPORTADO;0;0;0;0;0;0;0;0;96,27;0;0;0;0;0;0;0;96,27;96,27;0;0;0;0
103110;TRIBUTADO;NACIONAL;6,22;6,22;0;5,65;0;0;0;0;0;0;0;0;0;5,96;5,59;6;6,04;6,04;6,2;0;6,22;0
103112;TRIBUTADO;NACIONAL;12,3;12,3;0;11,19;0;0;0;0;0;0;0;0;0;11,79;11,07;11,87;11,95;11,95;12,27;0;12,31;0
103114;TRIBUTADO;NACIONAL;21,58;21,58;0;19,63;0;0;0;0;0;0;0;0;0;20,69;19,43;20,82;20,96;20,96;21,53;0;21,59;0
103118;TRIBUTADO;NACIONAL;111,36;111,36;0;116,91;0;0;0;0;0;0;0;0;0;106,38;99,97;107,06;107,76;107,76;110,63;0;111,36;0
103199;TRIBUTADO;NACIONAL;90,14;91,34;0;91,31;0;0;0;0;0;0;0;0;0;85,86;80,49;86,43;87,02;87,02;89,44;0;95,18;0
103202;TRIBUTADO;NACIONAL;176,35;178,7;0;178,63;0;0;0;0;0;0;0;0;0;167,98;157,48;169,1;170,24;170,24;174,97;0;186,21;0
103225;TRIBUTADO;IMPORTADO;113,08;113,08;0;114,46;0;113,08;0;113,77;114,46;0;0;117,33;0;113,08;113,08;0;114,46;114,46;0;0;113,08;0
103226;TRIBUTADO;IMPORTADO;226,16;226,16;0;228,91;0;226,16;0;227,53;228,91;0;0;234,64;0;226,16;226,16;0;228,91;228,91;0;0;226,16;0
103227;TRIBUTADO;IMPORTADO;452,31;452,31;0;457,83;0;452,31;0;455,05;457,83;0;0;469,28;0;452,31;452,31;0;457,83;457,83;0;0;452,31;0
103327;TRIBUTADO;NACIONAL;323,72;327,67;0;327,67;0;0;0;0;0;0;0;0;0;323,72;323,72;325,68;327,67;327,67;335,86;0;323,72;0
103359;TRIBUTADO;IMPORTADO;68,99;68,99;0;69,83;0;68,99;0;69,41;69,83;0;0;71,58;0;68,99;68,99;0;69,83;69,83;0;0;68,99;0
103399;TRIBUTADO;IMPORTADO;27,4;27,77;0;25,47;0;27,4;0;27,58;27,77;0;0;28,53;0;28,49;23,86;0;28,93;28,93;0;0;27,4;0
103456;TRIBUTADO;NACIONAL;48,52;48,81;0;48,81;0;0;0;0;0;0;0;0;0;48,52;48,52;48,81;49,11;49,11;50,34;0;45,76;0
103457;TRIBUTADO;NACIONAL;145,55;147,33;0;147,33;0;0;0;0;0;0;0;0;0;145,55;145,55;146,44;147,33;147,33;151,01;0;137,28;0
103517;TRIBUTADO;NACIONAL;17,17;17,4;0;17,47;0;0;0;0;0;0;0;0;0;16,44;15,41;16,55;16,66;16,66;17,12;0;18,21;0
103647;TRIBUTADO;NACIONAL;6,58;6,58;0;7,92;0;0;0;0;0;0;0;0;0;6,1;5,74;6,14;6,18;6,18;6,35;0;8,24;0
103767;TRIBUTADO;NACIONAL;14,69;14,88;0;13,39;0;0;0;0;0;0;0;0;0;14,08;13,23;14,17;14,26;14,26;14,64;0;14,69;0
104461;TRIBUTADO;IMPORTADO;113,24;113,24;0;114,84;0;113,24;0;114,03;114,84;0;0;118,16;0;113,24;113,24;0;114,84;114,84;0;0;113,24;0
104466;TRIBUTADO;IMPORTADO;88,42;88,42;0;89,66;0;88,42;0;89,03;89,66;0;0;92,26;0;88,42;88,42;0;89,66;89,66;0;0;88,42;0
104477;;;;;;;;;;;;;;;;;;;;;;;;
104486;TRIBUTADO;IMPORTADO;15,25;15,25;0;15,44;0;15,25;0;15,35;15,44;0;0;15,83;0;15,25;15,25;0;15,44;15,44;0;0;15,25;0
104722;TRIBUTADO;NACIONAL;215,8;215,8;0;218,83;0;0;0;0;0;0;0;0;0;215,8;215,8;217,3;218,83;218,83;225,17;0;215,8;0
104895;TRIBUTADO;IMPORTADO;55,94;55,94;0;56,78;0;55,94;0;56,35;56,78;0;0;58,52;0;56,35;48,43;0;56,78;56,78;0;0;55,93;0
104916;TRIBUTADO;NACIONAL;166,51;166,51;0;168,54;0;0;0;0;0;0;0;0;0;166,51;166,51;167,52;168,54;168,54;172,75;0;166,51;0
104930;TRIBUTADO;IMPORTADO;0;0;0;0;0;0;0;0;192,56;0;0;0;0;0;0;0;192,56;192,56;0;0;0;0
104942;TRIBUTADO;NACIONAL;149,22;149,22;0;151,04;0;0;0;0;0;0;0;0;0;149,22;149,22;150,12;151,04;151,04;154,81;0;149,22;0
104950;TRIBUTADO;NACIONAL;160,45;160,45;0;162,4;0;0;0;0;0;0;0;0;0;160,45;160,45;161,42;162,4;162,4;166,46;0;160,45;0
104951;TRIBUTADO;NACIONAL;143,71;143,71;0;145,46;0;0;0;0;0;0;0;0;0;143,71;143,71;144,58;145,46;145,46;149,1;0;143,71;0
105283;TRIBUTADO;IMPORTADO;12,69;12,69;0;11,49;0;10,87;0;10,94;11,02;0;0;11,32;0;13,24;11,09;0;13,44;13,44;0;0;12,73;0
105865;TRIBUTADO;IMPORTADO;212,95;215,95;0;215,95;0;0;0;0;0;0;0;0;0;212,95;212,95;214,44;215,95;215,95;222,2;0;212,95;0
107776;TRIBUTADO;NACIONAL;82,15;83,25;0;75,6;0;0;0;0;0;0;0;0;0;77,36;72,53;77,89;78,41;78,41;80,59;0;84,55;0
109243;TRIBUTADO;IMPORTADO;126,88;126,88;0;128,66;0;126,88;0;127,76;128,66;0;0;132,39;0;126,88;126,88;0;128,66;128,66;0;0;126,88;0
109244;TRIBUTADO;IMPORTADO;271,89;271,89;0;275,72;0;271,89;0;273,79;275,72;0;0;283,69;0;271,89;271,89;0;275,72;275,72;0;0;271,89;0
109245;TRIBUTADO;IMPORTADO;271,89;271,89;0;275,72;0;271,89;0;273,79;275,72;0;0;283,69;0;271,89;271,89;0;275,72;275,72;0;0;271,89;0
109300;TRIBUTADO;NACIONAL;22,81;22,81;0;23,31;0;0;0;0;0;0;0;0;0;21,61;20,29;21,75;21,89;21,89;22,49;0;24,18;0
109621;TRIBUTADO;IMPORTADO;133,57;133,57;0;123,83;0;133,56;0;134,47;135,36;0;0;139,12;0;134,45;116,23;0;143,44;143,44;0;0;133,57;0
109643;TRIBUTADO;NACIONAL;223,6;223,6;0;226,33;0;0;0;0;0;0;0;0;0;223,6;223,6;224,96;226,33;226,33;231,99;0;223,6;0
109644;TRIBUTADO;NACIONAL;154,71;156,6;0;156,6;0;0;0;0;0;0;0;0;0;154,71;154,71;155,65;156,6;156,6;160,51;0;154,71;0
109665;CONVÊNIO 118;IMPORTADO;927,78;927,78;927,78;927,78;0;927,78;1090,15;927,78;927,78;0;0;927,78;0;0;927,78;0;927,78;927,78;0;0;927,78;927,78
109745;TRIBUTADO;NACIONAL;13012,17;13012,17;0;13195,21;0;0;0;0;0;0;0;0;0;13012,17;13012,17;13103,05;13195,21;13195,21;13577,24;0;13012,17;0
109746;TRIBUTADO;IMPORTADO;7050,96;7050,96;0;7136,95;0;7050,96;0;7093,7;7136,95;0;0;7315,38;0;7050,96;7050,96;0;7136,95;7136,95;0;0;7050,96;0
109771;TRIBUTADO;NACIONAL;753,31;753,31;0;762,5;0;0;0;0;0;0;0;0;0;753,31;753,31;757,88;762,5;762,5;781,56;0;753,31;0
109773;TRIBUTADO;NACIONAL;1506,59;1506,59;0;1524,96;0;0;0;0;0;0;0;0;0;1506,59;1506,59;1515,72;1524,96;1524,96;1563,09;0;1506,59;0
109774;TRIBUTADO;NACIONAL;376,64;376,64;0;381,23;0;0;0;0;0;0;0;0;0;376,64;376,64;378,92;381,23;381,23;390,76;0;376,64;0
109779;TRIBUTADO;NACIONAL;6673,98;6673,98;0;6673,98;0;0;0;0;0;0;0;0;0;6673,98;6673,98;6673,98;6673,98;6673,98;6673,98;0;6673,98;0
109789;TRIBUTADO;IMPORTADO;5139,37;5139,37;0;5202,05;0;5139,37;0;5170,52;5202,05;0;0;5332,1;0;5139,37;5139,37;0;5202,05;5202,05;0;0;5139,37;0
109805;TRIBUTADO;NACIONAL;0;0;0;29609,81;0;0;0;0;0;0;0;0;0;27452,26;0;27633,51;27813,75;27813,75;0;0;0;0
109835;TRIBUTADO;NACIONAL;0;0;0;535;0;0;0;0;0;0;0;0;0;528,55;528,55;531,76;535;535;548,38;0;0;0
109837;TRIBUTADO;NACIONAL;97,17;97,17;0;98,35;0;0;0;0;0;0;0;0;0;97,17;97,17;97,76;98,35;98,35;100,81;0;97,17;0
109839;TRIBUTADO;NACIONAL;29282,39;29282,39;0;30521,68;0;0;0;0;0;0;0;0;0;27983,41;26339,52;28159,49;28337,8;28337,8;29074,2;0;29282,39;0
109863;TRIBUTADO;IMPORTADO;0;0;0;377,88;0;373,33;0;375,59;377,88;0;0;0;0;373,33;0;0;377,88;377,88;0;0;0;0
109864;TRIBUTADO;IMPORTADO;0;0;0;1511,49;0;1493,27;0;1502,33;1511,49;0;0;0;0;1493,27;0;0;1511,49;1511,49;0;0;0;0
109877;TRIBUTADO;NACIONAL;41,5;41,5;0;45,92;0;0;0;0;0;0;0;0;0;43,13;40,54;43,41;43,69;43,69;44,86;0;47,53;0
109881;CONVÊNIO 118;NACIONAL;2785,07;2785,07;2785,07;2785,07;0;2785,07;2785,07;2785,07;2785,07;0;0;2785,07;0;2785,07;2785,07;2785,07;2785,07;2785,07;2785,07;0;2785,07;2785,07
109882;CONVÊNIO 118;NACIONAL;8168,32;8168,32;8168,32;8168,32;0;8168,32;8168,32;8168,32;8168,32;0;0;8168,32;0;8168,32;8168,32;8168,32;8168,32;8168,32;8168,32;0;8168,32;8168,32
109924;TRIBUTADO;NACIONAL;288,6;288,6;0;292,66;0;288,6;0;290,62;292,66;0;0;301,14;0;288,6;288,6;0;292,66;292,66;0;0;288,6;0
109967;TRIBUTADO;IMPORTADO;362,1;362,1;0;348,49;0;362,11;0;364,42;366,76;0;0;376,39;0;366,63;315,91;0;371,1;371,1;0;0;362,1;0
109984;CONVÊNIO 118;NACIONAL;205,52;205,52;205,52;205,52;0;205,52;247,61;205,52;205,52;0;0;205,52;0;0;205,52;0;205,52;205,52;0;0;205,52;205,52
109987;CONVÊNIO 118;NACIONAL;19,79;19,79;19,79;19,79;0;19,79;22,1;19,79;19,79;0;0;19,79;0;0;19,79;0;19,79;19,79;0;0;19,79;19,79
110030;TRIBUTADO;IMPORTADO;3001,18;3001,18;0;3043,41;0;3001,18;0;3022,15;3043,41;0;0;3131,52;0;3001,18;3001,18;0;3043,41;3043,41;0;0;3001,18;0
110031;TRIBUTADO;IMPORTADO;1500,59;1500,59;0;1521,7;0;1500,59;0;1511,06;1521,7;0;0;1565,76;0;1500,59;1500,59;0;1521,7;1521,7;0;0;1500,59;0
110032;TRIBUTADO;IMPORTADO;500,19;500,19;0;507,22;0;500,19;0;503,68;507,22;0;0;521,9;0;500,19;500,19;0;507,22;507,22;0;0;500,19;0
110040;TRIBUTADO;IMPORTADO;7231,33;7231,33;0;7333,06;0;7231,33;0;7281,84;7333,06;0;0;7545,36;0;7231,33;7231,33;0;7333,06;7333,06;0;0;7231,33;0
110041;TRIBUTADO;NACIONAL;14892,38;14892,38;0;14997,99;0;0;0;0;0;0;0;0;0;14021,55;13156,64;14115,39;14208,71;14208,71;14598,44;0;15202,21;0
110042;TRIBUTADO;NACIONAL;3574,15;3574,15;0;3599,5;0;0;0;0;0;0;0;0;0;3365,16;3157,58;3387,68;3410,08;3410,08;3503,61;0;3762,55;0
110070;TRIBUTADO (ISENTO EM DF);NACIONAL;43202,85;43729,71;0;43729,71;0;0;0;0;0;0;0;0;0;43202,85;35858,36;43464,68;43729,71;43729,71;44822,96;0;43202,85;0
110072;TRIBUTADO;IMPORTADO;3841,81;3841,81;0;3895,85;0;3841,81;0;3868,64;3895,85;0;0;4008,65;0;3841,81;3841,81;0;3895,85;3895,85;0;0;3841,81;0
110073;TRIBUTADO;IMPORTADO;25135,5;25135,5;0;25442,03;0;25135,5;0;25287,84;25442,03;0;0;26078,09;0;25135,5;25135,5;0;25442,03;25442,03;0;0;25135,5;0
110075;TRIBUTADO;NACIONAL;0;0;0;29609,81;0;0;0;0;0;0;0;0;0;27452,26;0;27633,51;27813,75;27813,75;0;0;0;0
110081;TRIBUTADO;IMPORTADO;9463,55;9463,55;0;9578,96;0;9463,55;0;9520,91;9578,96;0;0;9818,44;0;9463,55;9463,55;0;9578,96;9578,96;0;0;9463,55;0
110087;TRIBUTADO;IMPORTADO;16569,25;16569,25;0;16802,33;0;16569,25;0;16684,98;16802,33;0;0;17288,79;0;16569,25;16569,25;0;16802,33;16802,33;0;0;16569,25;0
110088;TRIBUTADO;IMPORTADO;8284,62;8284,62;0;8401,16;0;8284,62;0;8342,48;8401,16;0;0;8644,39;0;8284,62;8284,62;0;8401,16;8401,16;0;0;8284,62;0
110093;TRIBUTADO;NACIONAL;38050,51;38050,51;0;38585,77;0;0;0;0;0;0;0;0;0;38050,51;38050,51;38316,28;38585,77;38585,77;39702,9;0;38050,51;0
110112;TRIBUTADO;NACIONAL;278,26;282,18;0;282,18;0;0;0;0;0;0;0;0;0;278,26;278,26;280,2;282,18;282,18;290,35;0;278,26;0
110120;TRIBUTADO;IMPORTADO;11905,32;11905,32;0;12072,8;0;11905,32;0;11988,48;12072,8;0;0;12422,33;0;11905,32;11905,32;0;12072,8;12072,8;0;0;11905,32;0
110122;TRIBUTADO;NACIONAL;6820,81;6820,81;0;6903,99;0;0;0;0;0;0;0;0;0;6820,81;6820,81;6862,14;6903,99;6903,99;7076,59;0;6820,81;0
110136;TRIBUTADO;NACIONAL;200,26;200,26;0;204,64;0;0;0;0;0;0;0;0;0;189,73;178,17;190,98;192,23;192,23;197,43;0;212,32;0
110140;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;58471,57;58471,57;58879,96;59294,09;59294,09;61010,77;67654,84141;58471,57;0
110141;CONVÊNIO 118;NACIONAL;488,92;488,92;488,92;488,92;0;488,92;488,92;488,92;488,92;0;0;488,92;0;488,92;488,92;488,92;488,92;488,92;488,92;0;488,92;488,92
110142;CONVÊNIO 118;NACIONAL;239,29;239,29;239,29;239,29;0;239,29;239,29;239,29;239,29;0;0;239,29;0;239,29;239,29;239,29;239,29;239,29;239,29;0;239,29;239,29
110144;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110145;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110146;TRIBUTADO (ISENTO EM DF);IMPORTADO;0;0;0;0;0;0;0;0;6681,939;0;0;0;0;0;0;0;0;0;0;0;0;0
110158;TRIBUTADO;IMPORTADO;116,46;117,88;0;117,88;0;116,46;0;117,17;117,88;0;0;120,83;0;116,46;116,46;0;117,88;117,88;0;0;116,46;0
110159;TRIBUTADO;IMPORTADO;16668,52;16668,52;0;16903;0;16668,52;0;16784,95;16903;0;0;17392,38;0;16668,52;16668,52;15136,56;16903;16903;15684,34;0;16668,52;0
110167;TRIBUTADO;NACIONAL;8049,88;8049,88;0;8163,13;0;0;0;0;0;0;0;0;0;8049,88;8049,88;8106,11;8163,13;8163,13;8399,46;0;8049,88;0
110168;TRIBUTADO;NACIONAL;10733,18;10733,18;0;10884,17;0;0;0;0;0;0;0;0;0;10733,18;10733,18;10808,16;10884,17;10884,17;11199,29;0;10733,18;0
110177;TRIBUTADO;NACIONAL;215,21;217,97;0;217,73;0;0;0;0;0;0;0;0;0;202,58;190,36;203,88;205,19;205,19;210,67;0;226,56;0
110178;TRIBUTADO;NACIONAL;140,11;141,9;0;138,67;0;0;0;0;0;0;0;0;0;128,63;120,88;129,46;130,3;130,3;133,77;0;144,28;0
110180;TRIBUTADO;IMPORTADO;21741,57;21741,57;0;22047,41;0;21741,57;0;21893,43;22047,41;0;0;22685,73;0;21741,57;21741,57;0;22047,41;22047,41;0;0;21741,57;0
110181;TRIBUTADO;IMPORTADO;28988,73;28988,73;0;29396,52;0;28988,73;0;29191,21;29396,52;0;0;30247,6;0;28988,73;28988,73;0;29396,52;29396,52;0;0;28988,73;0
110183;TRIBUTADO;NACIONAL;18806,02;18806,02;0;18983,37;0;0;0;0;0;0;0;0;0;17703,1;16624,43;17820,02;17936,29;17936,29;18421,61;0;19797,3;0
110185;TRIBUTADO;NACIONAL;20798,15;20798,15;0;20994,29;0;0;0;0;0;0;0;0;0;19578,4;18385,47;19707,71;19836,29;19836,29;20373,02;0;21894,44;0
110186;TRIBUTADO;NACIONAL;19717,71;19717,71;0;19903,66;0;0;0;0;0;0;0;0;0;17953,41;17077,64;18069,24;18186,57;18186,57;18671,55;0;20757,06;0
110187;TRIBUTADO;NACIONAL;22878,04;22878,04;0;23093,8;0;0;0;0;0;0;0;0;0;21536,31;20224,08;21678,55;21820;21820;22410,4;0;24083,97;0
110205;TRIBUTADO;NACIONAL;12442,28;12442,28;0;12611,22;0;0;0;0;0;0;0;0;0;12442,28;12442,28;12526,17;12611,22;12611,22;12963,27;0;12442,28;0
110215;TRIBUTADO;IMPORTADO;0;0;0;0;0;10572,26;0;10646,11;10720,98;0;0;11031,38;0;10572,26;10572,26;0;10720,98;10720,98;0;0;10572,26;0
110216;TRIBUTADO;IMPORTADO;0;0;0;0;0;5286,12;0;5323,05;5360,49;0;0;5515,68;0;5286,12;5286,12;0;5360,49;5360,49;0;0;5286,12;0
110218;TRIBUTADO;IMPORTADO;3129,4;3129,4;0;3167,57;0;3129,4;0;3148,38;3167,57;0;0;3246,76;0;3129,4;3129,4;0;3167,57;3167,57;0;0;3129,4;0
110219;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110232;TRIBUTADO;IMPORTADO;78098,26;78098,26;0;79196,87;0;78098,26;0;78643,74;79196,87;0;0;81489,76;0;78098,26;78098,26;0;79196,87;79196,87;0;0;78098,26;0
110238;TRIBUTADO;NACIONAL;9812,9;9812,9;0;9951,27;0;0;0;0;0;0;0;0;0;9373,87;8809,3;9434,33;9495,58;9495,58;9748,73;0;9812,9;0
110251;TRIBUTADO;NACIONAL;9812,9;9812,9;0;10301,9;0;0;0;0;0;0;0;0;0;9373,87;8809,3;9434,33;9495,58;9495,58;9748,73;0;9812,9;0
110253;TRIBUTADO;IMPORTADO;86734,69;86734,69;0;87954,79;0;86734,69;0;87340,49;87954,79;0;0;90501,25;0;86734,69;86734,69;0;87954,79;87954,79;0;0;86734,69;0
110261;TRIBUTADO;NACIONAL;107,99;107,99;0;110,15;0;0;0;0;0;0;0;0;0;102,81;96,62;103,48;104,14;104,14;106,92;0;114,03;0
110267;TRIBUTADO;IMPORTADO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110272;TRIBUTADO;NACIONAL;94,73;94,73;0;103,44;0;0;0;0;0;0;0;0;0;94,37;88,61;94,99;95,62;95,62;98,19;0;107,3;0
110300;TRIBUTADO;IMPORTADO;1384,42;1384,42;0;1293,23;0;1381,75;0;1390,55;1399,47;0;0;1436,29;0;1426,73;1203,3;0;1447,38;1447,38;0;0;1379,23;0
