26.984.766/0001-41;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
14.963.977/0001-19;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
10.423.410/0001-07;39;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
06190522000180;226;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.060.226/0001-03;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.606.267/0001-52;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.586.742/0001-03;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
03.969.808/0008-46;26;1-A VISTA;;Á combinar; 1.500,00 
01.020.197/0001-93;26;1-A VISTA;;Á combinar; 1.500,00 
02.091.999/0001-57;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
24.354.915/0001-63;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
03.420.437/0001-72;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
08.602.751/0001-90;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
11.858.570/0004-86;26;1-A VISTA;;Á combinar; 1.500,00 
26.878.439/0001-05;26;52-VARIAVEL 30 DIAS;;28 dias; 1.500,00 
01.407.360/0001-75;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.476.067/0003-94;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
37.275.625/0004-19;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
11.316.220/0001-45;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.780.488/0002-23;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
17.299.312/0001-40;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
04.863.664/0001-35;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
11.858.570/0005-67;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
08.335.217/0001-64;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
00.424.572/0001-06;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
03.969.808/0003-31;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18848764000105;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.567.601/0002-24;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01571702000198;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
92753268005262;67;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18575413000160;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
26.719.682/0001-80;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
07.776.237/0008-84;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
37844479000152;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
09.284.952/0001-59;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
17159229000176;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
19.374.670/0001-04;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.615.632/0001-22;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.570.589/0001-26;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.476.067/0002-03;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
00.420.371/0001-22;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
24232886009466;226;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
24.786.576/0001-94;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
08.799.586/0001-08;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.326.206/0001-79;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
07.813.739/0023-77;39;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
53.221.255/0053-71;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.625.151/0001-06;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
31.600.475/0001-42;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
11.858.570/0002-14;26;1-A VISTA;;Á combinar; 1.500,00 
07.966.540/0001-73;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.617.489/0001-08;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18.972.378/0010-03;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18.972.378/0012-75;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01409580000138;226;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.852.861/0001-23;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
03.810.678/0001-28;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
14.963.977/0006-23;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
73.862.443/0001-65;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
00.418.954/0001-19;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
05.307.779/0001-06;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.531.714/0001-99;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.525.849/0001-41;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18.034.143/0001-80;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
09.229.271/0001-98;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
37.033.461/0004-13;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.527.258/0001-03;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.476.067/0014-47;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
05.151.090/0001-35;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
03.007.948/0001-67;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
37.652.765/0002-05;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18.972.378/0002-01;39;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.534.437/0001-78;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.552.942/0001-45;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
08.263.616/0001-67;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.918.347/0001-43;26;52-VARIAVEL 30 DIAS;;28 dias; 1.500,00 
02.315.463/0001-78;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.476.067/0001-22;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
08.764.116/0001-09;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
09.011.488/0001-27;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
33.620.899/0001-02;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
20.390.576/0001-10;65;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.269.430/0001-76;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.070.380/0001-01;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
05.503.624/0003-07;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.145.407/0001-70;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.043.906/0001-19;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
26.691.147/0001-69;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
02.531.747/0001-00;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
05.029.600/0003-68;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
07.966.540/0004-16;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
05.562.645/0001-31;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.011.865/0001-16;26;30-30 DIAS;;28 dias; 1.500,00 
12.053.184/0001-37;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
27.456.372/0001-83;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
04.568.172/0001-17;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18.972.378/0007-08;133;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
21.155.621/0001-14;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
18.972.378/0006-27;39;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
01.038.751/0004-02;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
17.239.624/0001-69;26;54-VARIAVEL 60 DIAS;;30 e 60 dias; 1.500,00 
14.963.977/0007-04;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
10.198.702/0001-85;9;13-10 DIAS;;14 dias; 2.500,00 
06.086.288/0001-45;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
32.086.835/0001-00;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
69.420.156/0001-28;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
06.413.934/0001-31;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
05.292.982/0001-56;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
12.361.267/0007-89;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
60.975.737/0022-86;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
07.354.277/0001-61;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
04.678.251/0001-80;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
02.284.062/0011-70;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
23.430.770/0001-70;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
23.493.444/0001-01;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
07.750.144/0001-04;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
07.057.185/0002-09;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
06.265.912/0001-71;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
37.113.180/0008-02;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
02973240000106;209;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
12281734000175;209;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
03.254.082/0005-12;9;1-A VISTA;;Á combinar; 2.500,00 
03526252000147;209;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
03.460.198/0001-84;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
22.121.808/0001-60;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
00.819.576/0001-85;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
07.498.009/0001-13;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
23.813.270/0001-17;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
05.503.803/0003-44;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
35181726000152;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
14.963.977/0008-95;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
10.554.289/0001-44;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
08.002.459/0003-06;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
10800661000155;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
22.778.969/0001-20;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
06.086.288/0005-79;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
06.086.288/0003-07;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
11.006.293/0001-30;9;54-VARIAVEL 60 DIAS;;30 e 60 dias; 2.500,00 
12.047.164/0001-53;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
25.455.510/0001-84;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
22.237.309/0001-32;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
19.719.103/0001-34;138;52-VARIAVEL 30 DIAS;;28 dias; 600,00 
25.459.256/0001-92;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
03.721.886/0001-50;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
21.254.057/0001-97;109;33-30/45/60 DIAS;;30, 60 e 90 dias; 600,00 
18.008.854/0001-80;201;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
24.573.438/0001-27;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
22.263.081/0001-55;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
24.031.080/0001-00;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
18878108000147;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
01.152.436/0001-69;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
65.161.507/0001-72;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
17250853000184;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
19.507.078/0001-25;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.910.449/0002-07;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
13.025.354/0002-13;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
21.420.666/0001-79;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.452.301/0001-87;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.452.301/0002-68;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.452.301/0009-34;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.452.301/0003-49;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.452.301/0004-20;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
19.692.755/0001-22;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
73.610.818/0002-80;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.910.449/0001-18;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
22.780.498/0001-95;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
04.647.881/0001-98;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
16.828.915/0001-20;136;5-28 DIAS;;28 dias; 600,00 
20081246000142;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
19.911.312/0001-85;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
19.849.462/0001-06;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
16.596.611/0001-84;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
24.315.681/0001-45;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
18048223000194;29;13-10 DIAS;;14 dias; 600,00 
09.281.921/0001-44;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
22.605.232/0001-06;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
06.186.486/0001-80;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
20.060.331/0001-24;136;30-30 DIAS;;28 dias; 600,00 
17.513.235/0006-94;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
21.381.991/0001-70;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
64.297.260/0001-53;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
26.133.231/0001-67;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
17.288.441/0001-33;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
05899991000100;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.250.820/0002-43;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
07559762000171;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
15529396000136;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
00.206.467/0001-92;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
24.232.886/0155-12;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
18.338.855/0001-92;201;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
17214743001309;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
17214743000914;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
17214743000752;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
04.088.069/0001-70;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
26.189.530/0001-13;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
18134056000102;201;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
22.056.741/0001-27;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
22.055.388/0001-60;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
21.142.203/0001-92;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
05.683.084/0001-29;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
26.388.330/0001-90;30;30-30 DIAS;;28 dias; 300,00 
26273494000171;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
21.554.423/0001-23;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
23154160000190;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
25207259000139;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
04.947.692/0001-30;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
23.669.879/0001-64;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
13.714.540/0001-89;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
04.406.770/0001-90;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
16.766.065/0001-82;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
05.481.566/0001-04;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
07.373.865/0001-42;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
14.507.720/0001-52;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.089.329/0001-00;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
24577754000177;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
14.139.973/0001-10;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
15.690.919/0001-21;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
39.473.225/0001-09;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
02871557000123;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
04.473.702/0001-43;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
09.367.180/0001-19;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
04.484.464/0001-71;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
12.057.503/0001-82;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
09041168000110;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
07.947.844/0001-93;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
11.818.858/0001-84;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
01.326.274/0004-80;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
15.001.711/0001-58;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
21.516.281/0001-00;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
17.091.175/0001-54;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
15500343000192;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
18985864000175;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
66.343.534/0001-29;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
21.339.926/0001-86;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
13211103000142;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
12838821000776;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
26.786.573/0001-86;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
18.269.125/0001-87;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
31838180000109;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
15.208.475/0001-45;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
38696365000175;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
20.352.354/0001-02;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
23316645000133;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
24074488000160;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
11.091.780/0001-49;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
31732189000130;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
17.505.793/0020-66;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
18303156000107;201;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
11934042000116;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
04.630.230/0001-95;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
17.178.195/0024-53;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
13.113.492/0002-54;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
30.230.271/0001-02;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
21.583.042/0021-16;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
18.140.764/0001-48;201;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
32182815000125;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
17505793001922;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.265.458/0001-01;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
18725306000170;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
65.279.663/0001-32;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
07.822.118/0001-44;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
05.683.084/0004-71;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
09.053.436/0001-13;1;52-VARIAVEL 30 DIAS;;28 dias; 600,00 
66.191.263/0001-33;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
07.461.417/0001-09;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
31.575.014/0001-67;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
65.160.269/0003-42;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
29.296.698/0001-16;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
64.388.812/0001-39;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
00.104.400/0002-28;138;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
10.243.721/0001-86;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
27.040.395/0001-02;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
33.931.615/0001-90;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
64.486.285/0001-03;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
17505793001175;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
13.345.419/0001-27;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
23.018.851/0001-67;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
21.490.586/0009-47;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
07649995000165;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
17.774.738/0006-13;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
16.513.178/0012-29;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
16626806000120;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
08.845.483/0001-37;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
32257409000184;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
25.452.301/0010-78;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
20.724.357/0001-20;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.452.301/0015-82;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
25.452.301/0012-30;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
19.172.113/0001-00;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
25.760.422/0001-96;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
22669915000712;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
21.163.811/0001-83;137;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
05.116.221/0001-43;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
61.699.567/0026-40;136;52-VARIAVEL 30 DIAS;;28 dias; 600,00 
15584416000171;29;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
03643856000173;400;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
03.243.423/0001-20;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
00831797000179;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
09.205.917/0001-05;109;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
09558069000100;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
18.216.366/0001-68;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
25.268.012/0001-22;1;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
01.035.454/0001-60;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
21.599.824/0001-08;138;1-A VISTA;;Á combinar; 600,00 
19.446.590/0001-09;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
23.347.958/0001-59;136;54-VARIAVEL 60 DIAS;;30 e 60 dias; 600,00 
10.759.027/0001-16;30;54-VARIAVEL 60 DIAS;;30 e 60 dias; 300,00 
